observ,barrio,calle,altura,institut,institu3,distanz,edpub,estserv,banco,totrob,mes,monat
333,Belgrano,Cabildo,a1100,0,0,6,0,0,1,0,12,Dezember
377,Belgrano,Arcos / O´Higgins,a1200,0,0,5,0,0,0,0,12,Dezember
362,Belgrano,Vuelta de Obligad,a1500,0,0,5,0,0,0,0,12,Dezember
187,Belgrano,Cespedes,a2100,0,0,5,0,0,0,0,12,Dezember
209,Belgrano,Teodoro Garcia,a2200,0,0,2,0,0,0,0,12,Dezember
183,Belgrano,Zabala,a2300,0,0,5,0,0,0,0,12,Dezember
195,Belgrano,Aguilar,a2200,0,0,5,0,0,0,0,12,Dezember
365,Belgrano,Vuelta de Obligad,a1100,0,0,6,0,0,0,0,12,Dezember
180,Belgrano,Zabala,a2000,0,0,2,0,0,0,0.25,12,Dezember
170,Belgrano,Virrey Loreto,a2200,0,0,5,0,0,0,0,12,Dezember
378,Belgrano,Arcos,a1300,0,0,5,0,0,0,0,12,Dezember
168,Belgrano,Virrey Loreto,a2000,0,0,3,1,0,0,0,12,Dezember
393,Belgrano,O´Higgins,a1100,0,0,5,0,0,0,0,12,Dezember
394,Belgrano,O´Higgins,a1300,0,0,4,0,0,0,0,12,Dezember
194,Belgrano,Aguilar,a2100,0,0,4,0,0,0,0,12,Dezember
188,Belgrano,Cespedes,a2200,0,0,6,0,0,0,0,12,Dezember
200,Belgrano,Palpa,a2300,0,0,6,0,0,0,0,12,Dezember
409,Belgrano,3 de Febrero,a1100,0,0,3,0,0,0,0,12,Dezember
410,Belgrano,3 de Febrero,a1200,0,0,3,0,0,0,0,12,Dezember
413,Belgrano,3 de Febrero,a1500,0,0,2,0,0,0,0,12,Dezember
412,Belgrano,3 de Febrero,a1400,0,0,3,0,0,0,0.25,12,Dezember
411,Belgrano,3 de Febrero,a1300,0,0,3,1,0,0,0.25,12,Dezember
210,Belgrano,Teodoro Garcia,a2300,0,0,3,0,0,0,0,12,Dezember
379,Belgrano,Arcos,a1400,0,0,5,0,0,0,0,12,Dezember
193,Belgrano,Aguilar,a2000,0,0,3,0,0,0,0,12,Dezember
181,Belgrano,Zabala,a2100,0,0,3,0,0,0,0.25,12,Dezember
171,Belgrano,Virrey Loreto,a2300,0,0,6,0,0,0,0,12,Dezember
167,Belgrano,Virrey Loreto,a1900,0,0,2,0,0,0,0,12,Dezember
364,Belgrano,Vuelta de Obligad,a1200,0,0,6,0,0,0,0,12,Dezember
182,Belgrano,Zabala,a2200,0,0,4,0,0,0,0,12,Dezember
363,Belgrano,Vuelta de Obligad,a1400,0,0,6,0,0,0,0,12,Dezember
196,Belgrano,Aguilar,a2300,0,0,6,0,0,0,0,12,Dezember
396,Belgrano,O´Higgins,a1500,0,0,3,0,0,0,0,12,Dezember
395,Belgrano,O´Higgins,a1400,0,0,4,0,0,0,0,12,Dezember
160,Belgrano,Virrey Arredondo,a2300,0,0,6,0,0,0,0,12,Dezember
159,Belgrano,Virrey Arredondo,a2200,0,0,5,0,0,0,1,12,Dezember
220,Belgrano,Federico Lacroze,a2200,0,0,3,0,0,0,0,12,Dezember
221,Belgrano,Federico Lacroze,a2300,0,0,4,0,0,0,0,12,Dezember
189,Belgrano,Cespedes,a2300,0,0,7,0,0,0,0,12,Dezember
380,Belgrano,Arcos,a1500,0,0,4,0,0,0,0,12,Dezember
169,Belgrano,Virrey Loreto,a2100,0,0,4,0,0,0,0,12,Dezember
429,Belgrano,11 de Septiembre,a1400,0,0,2,1,0,0,0,12,Dezember
426,Belgrano,11 de Septiembre,a1100,0,0,2,0,0,0,0,12,Dezember
427,Belgrano,11 de Septiembre,a1200,0,0,2,0,0,0,0,12,Dezember
428,Belgrano,11 de Septiembre,a1300,0,0,2,1,0,0,0,12,Dezember
430,Belgrano,11 de Septiembre,a1500,0,1,1,0,0,1,0,12,Dezember
207,Belgrano,Teodoro Garcia,a2000,0,1,1,0,0,0,1,12,Dezember
208,Belgrano,Teodoro Garcia,a2100,0,1,1,0,0,0,0,12,Dezember
219,Belgrano,Federico Lacroze,a2100,0,0,3,0,0,0,0,12,Dezember
177,Belgrano,Zabala,a1700,0,0,2,0,0,0,0,12,Dezember
444,Belgrano,Arribenos,a1400,0,1,1,0,0,0,0.25,12,Dezember
179,Belgrano,Zabala,a1900,0,1,1,0,0,0,0,12,Dezember
165,Belgrano,Virrey Loreto,a1600,0,0,2,0,0,0,0.25,12,Dezember
449,Belgrano,Villanueva,a1300,0,0,2,1,0,0,0,12,Dezember
217,Belgrano,Federico Lacroze,a1900,0,0,3,0,0,0,0,12,Dezember
206,Belgrano,Teodoro Garcia,a1900,0,0,2,1,0,0,0,12,Dezember
178,Belgrano,Zabala,a1800,0,1,1,0,0,0,0,12,Dezember
166,Belgrano,Virrey Loreto,a1800,0,0,2,0,0,0,0.25,12,Dezember
443,Belgrano,Arribenos,a1200,1,1,0,1,0,0,0,12,Dezember
445,Belgrano,Arribenos,a1500,0,0,2,0,0,0,0.25,12,Dezember
218,Belgrano,Federico Lacroze,a2000,0,0,3,0,0,0,0,12,Dezember
448,Belgrano,Villanueva,a1200,0,0,2,0,0,0,0,12,Dezember
451,Belgrano,Luis Maria Campos,a1300,0,0,3,0,0,1,0,12,Dezember
452,Belgrano,Luis Maria Campos,a1400,0,0,3,0,0,1,0,12,Dezember
453,Belgrano,Luis Maria Campos,a1500,0,0,3,0,0,1,0,12,Dezember
450,Belgrano,Luis Maria Campos,a1200,0,0,3,0,0,0,0,12,Dezember
462,Belgrano,Libertador,a5300,0,0,5,0,1,0,0,12,Dezember
216,Belgrano,Federico Lacroze,a1800,0,0,4,0,0,1,0,12,Dezember
214,Belgrano,Federico Lacroze,a1600,0,0,6,0,0,0,0,12,Dezember
461,Belgrano,Libertador,a5200,0,0,5,0,0,0,0,12,Dezember
176,Belgrano,Zabala,a1600,0,0,3,0,0,0,0,12,Dezember
204,Belgrano,Teodoro Garcia,a1700,0,0,4,0,0,0,0,12,Dezember
459,Belgrano,Migueletes,a1300,0,0,5,0,0,0,0,12,Dezember
215,Belgrano,Federico Lacroze,a1700,0,0,5,0,0,0,0,12,Dezember
460,Belgrano,Libertador,a5100,0,0,6,0,0,0,0,12,Dezember
458,Belgrano,Migueletes,a1200,0,0,5,0,0,0,1,12,Dezember
456,Belgrano,Sdo.de la Indepen,a1300,0,0,4,0,0,0,0,12,Dezember
164,Belgrano,Virrey Loreto,a1500,0,0,3,0,0,0,0,12,Dezember
457,Belgrano,Sdo.de la Indepen,a1400,0,0,4,0,0,0,0,12,Dezember
175,Belgrano,Zabala,a1500,0,0,4,0,0,0,0,12,Dezember
205,Belgrano,Teodoro Garcia,a1800,0,0,3,0,0,0,0,12,Dezember
455,Belgrano,Sdo.de la Indepen,a1200,0,0,4,0,0,0,0,12,Dezember
683,V. Crespo,Vera,a700,0,0,2,0,0,0,0.25,12,Dezember
705,V. Crespo,Aguirre,a700,1,1,0,0,0,0,0,12,Dezember
695,V. Crespo,Velasco,a800,0,1,1,0,0,0,0,12,Dezember
686,V. Crespo,Vera,a1000,0,0,3,0,0,0,0,12,Dezember
707,V. Crespo,Aguirre,a900,0,1,1,0,0,0,0.25,12,Dezember
480,V. Crespo,Thames,a500,0,0,3,0,0,0,0.25,12,Dezember
481,V. Crespo,Thames,a600,0,0,2,0,0,0,0,12,Dezember
498,V. Crespo,Gurruchaga,a700,1,1,0,0,0,0,0,12,Dezember
694,V. Crespo,Velasco,a700,0,1,1,0,0,0,0,12,Dezember
464,V. Crespo,J. B. Justo,a2200,0,1,1,0,0,0,0,12,Dezember
675,V. Crespo,Villaroel,a1000,0,0,4,0,0,0,0,12,Dezember
696,V. Crespo,Velasco,a900,0,0,2,0,0,0,0,12,Dezember
490,V. Crespo,Serrano,a700,0,0,2,0,0,0,0,12,Dezember
482,V. Crespo,Thames,a700,0,1,1,0,0,0,0.25,12,Dezember
708,V. Crespo,Aguirre,a1000,1,1,0,0,0,0,0.25,12,Dezember
706,V. Crespo,Aguirre,a800,0,1,1,0,0,0,0,12,Dezember
467,V. Crespo,J. B. Justo,a2500,0,0,4,0,1,0,0,12,Dezember
497,V. Crespo,Gurruchaga,a600,0,1,1,0,0,0,0,12,Dezember
697,V. Crespo,Velasco,a1000,0,0,2,0,0,0,0,12,Dezember
684,V. Crespo,Vera,a800,0,0,2,0,0,0,0,12,Dezember
685,V. Crespo,Vera,a900,0,0,3,0,0,0,0,12,Dezember
466,V. Crespo,J. B. Justo,a2400,0,0,3,0,0,0,0,12,Dezember
488,V. Crespo,Serrano,a500,0,0,2,0,0,0,0,12,Dezember
489,V. Crespo,Serrano,a600,0,0,2,0,0,0,0,12,Dezember
465,V. Crespo,J. B. Justo,a2300,0,0,2,0,0,0,0,12,Dezember
496,V. Crespo,Gurruchaga,a500,0,0,2,0,0,0,0,12,Dezember
503,V. Crespo,Acevedo,a400,0,0,2,0,0,0,1.5,12,Dezember
505,V. Crespo,Acevedo,a600,0,1,1,0,0,0,0,12,Dezember
504,V. Crespo,Acevedo,a500,0,0,2,0,0,0,0.25,12,Dezember
512,V. Crespo,Malabia,a600,0,0,2,0,0,0,0.25,12,Dezember
681,V. Crespo,Vera,a500,0,0,3,0,0,0,0,12,Dezember
511,V. Crespo,Malabia,a500,0,0,3,0,0,0,0,12,Dezember
704,V. Crespo,Aguirre,a600,0,1,1,0,0,0,0.25,12,Dezember
680,V. Crespo,Vera,a400,0,0,4,0,0,0,0,12,Dezember
693,V. Crespo,Velasco,a600,0,0,2,0,1,0,0,12,Dezember
702,V. Crespo,Aguirre,a400,0,0,3,0,0,0,0,12,Dezember
692,V. Crespo,Velasco,a500,0,0,3,0,0,0,0,12,Dezember
516,V. Crespo,R. S. Ortiz,a300,0,0,3,0,0,0,0,12,Dezember
703,V. Crespo,Aguirre,a500,0,0,2,0,0,0,0.25,12,Dezember
518,V. Crespo,R. S. Ortiz,a500,0,0,3,0,0,0,0,12,Dezember
691,V. Crespo,Velasco,a400,0,0,4,0,0,0,0,12,Dezember
517,V. Crespo,R. S. Ortiz,a400,0,0,4,0,0,0,0,12,Dezember
682,V. Crespo,Vera,a600,0,0,3,0,0,0,0.25,12,Dezember
510,V. Crespo,Malabia,a400,0,0,2,0,0,0,0,12,Dezember
245,Belgrano,Cramer,a2800,0,0,2,0,0,0,0,12,Dezember
283,Belgrano,Moldes,a2800,0,0,2,0,0,0,0.5,12,Dezember
7,Belgrano,Congreso,a2600,0,1,1,0,0,0,0.25,12,Dezember
5,Belgrano,Congreso,a2400,0,0,2,0,0,0,0.25,12,Dezember
305,Belgrano,Amenabar,a2800,0,1,1,0,0,0,1.25,12,Dezember
327,Belgrano,Ciudad de la Paz,a2800,0,0,2,0,0,0,0.25,12,Dezember
6,Belgrano,Congreso,a2500,0,1,1,0,0,0,1,12,Dezember
8,Belgrano,Congreso,a2700,0,1,1,0,0,0,0.25,12,Dezember
260,Belgrano,Vidal,a2800,0,1,1,0,0,0,0,12,Dezember
9,Belgrano,Congreso,a2800,0,1,1,0,0,0,0,12,Dezember
350,Belgrano,Cabildo,a2800,0,0,3,0,0,1,0.25,12,Dezember
18,Belgrano,Manuel Ugarte,a2700,0,0,2,0,0,0,0.25,12,Dezember
19,Belgrano,Manuel Ugarte,a2800,0,0,2,0,0,0,0,12,Dezember
15,Belgrano,Manuel Ugarte,a2400,0,0,3,0,0,0,0.25,12,Dezember
17,Belgrano,Manuel Ugarte,a2600,0,0,2,0,0,0,0.5,12,Dezember
16,Belgrano,Manuel Ugarte,a2500,0,0,2,0,0,0,0.5,12,Dezember
68,Belgrano,Mendoza,a1800,0,0,4,0,0,0,0,12,Dezember
67,Belgrano,Mendoza,a1700,0,0,5,0,0,0,0,12,Dezember
45,Belgrano,Blanco Encalada,a1800,0,0,3,0,0,0,0,12,Dezember
436,Belgrano,11 de Septiembre,a2200,0,0,4,0,0,0,0.25,12,Dezember
435,Belgrano,11 de Septiembre,a2100,0,0,5,1,0,0,0,12,Dezember
437,Belgrano,Tunez,a2300,0,0,4,0,0,0,0.25,12,Dezember
56,Belgrano,Olazabal,a1800,0,0,3,0,0,0,0.5,12,Dezember
79,Belgrano,Juramento,a1700,0,0,6,0,0,0,0,12,Dezember
80,Belgrano,Juramento,a1800,0,0,5,0,0,0,0,12,Dezember
358,Belgrano,Vuelta de Obligad,a2400,0,0,3,0,0,0,1,12,Dezember
29,Belgrano,F.D.Roosevelt,a2300,0,0,2,0,0,0,0,12,Dezember
407,Belgrano,O´Higgins,a2600,0,0,4,0,0,0,0,12,Dezember
356,Belgrano,Vuelta de Obligad,a2200,0,0,3,1,0,0,0,12,Dezember
404,Belgrano,O´Higgins,a2300,0,0,2,0,0,0,0,12,Dezember
10,Belgrano,Manuel Ugarte,a1900,0,0,5,0,0,0,0,12,Dezember
389,Belgrano,Arcos,a2400,0,1,1,0,0,0,0,12,Dezember
4,Belgrano,Congreso,a2300,0,0,3,0,0,0,0.25,12,Dezember
49,Belgrano,Blanco Encalada,a2200,0,0,2,0,0,0,1,12,Dezember
390,Belgrano,Arcos,a2500,0,0,2,0,0,0,0,12,Dezember
2,Belgrano,Congreso,a2100,0,0,5,0,0,0,1.25,12,Dezember
408,Belgrano,O´Higgins,a2700,0,0,5,0,0,0,0,12,Dezember
11,Belgrano,Manuel Ugarte,a2000,0,0,4,0,0,0,0,12,Dezember
406,Belgrano,O´Higgins,a2500,0,0,3,0,0,0,0,12,Dezember
58,Belgrano,Olazabal,a2000,0,1,1,1,0,0,0,12,Dezember
59,Belgrano,Olazabal,a2100,0,1,1,0,0,0,0,12,Dezember
374,Belgrano,Cuba,a2500,0,0,3,0,0,0,0,12,Dezember
405,Belgrano,O´Higgins,a2400,0,0,2,0,0,0,0,12,Dezember
27,Belgrano,F.D.Roosevelt,a2100,0,0,3,0,0,0,0,12,Dezember
403,Belgrano,O´Higgins,a2200,0,0,2,0,0,0,0,12,Dezember
37,Belgrano,Monroe,a2100,0,0,2,0,0,0,0,12,Dezember
13,Belgrano,Manuel Ugarte,a2200,0,0,4,0,0,0,0,12,Dezember
360,Belgrano,Vuelta de Obligad,a2600,0,0,3,0,0,0,0,12,Dezember
388,Belgrano,Arcos,a2300,1,1,0,0,0,0,0,12,Dezember
38,Belgrano,Monroe,a2200,0,0,3,0,0,0,0.25,12,Dezember
373,Belgrano,Cuba,a2400,0,0,2,0,0,0,0.25,12,Dezember
392,Belgrano,Arcos,a2700,0,0,4,0,0,0,0,12,Dezember
28,Belgrano,F.D.Roosevelt,a2200,0,0,3,0,0,0,0,12,Dezember
25,Belgrano,F.D.Roosevelt,a1900,0,0,4,0,0,0,0,12,Dezember
14,Belgrano,Manuel Ugarte,a2300,0,0,3,0,0,0,0,12,Dezember
48,Belgrano,Blanco Encalada,a2100,0,1,1,0,0,0,0.25,12,Dezember
12,Belgrano,Manuel Ugarte,a2100,0,0,4,0,0,0,0,12,Dezember
387,Belgrano,Arcos,a2200,0,1,1,0,0,0,0.25,12,Dezember
26,Belgrano,F.D.Roosevelt,a2000,0,0,3,0,0,0,0,12,Dezember
47,Belgrano,Blanco Encalada,a2000,0,1,1,0,0,0,1,12,Dezember
50,Belgrano,Blanco Encalada,a2300,0,0,3,0,0,0,0.75,12,Dezember
361,Belgrano,Vuelta de Obligad,a2700,0,0,4,0,0,0,0,12,Dezember
46,Belgrano,Blanco Encalada,a1900,0,0,2,0,0,0,0,12,Dezember
376,Belgrano,Cuba,a2700,0,0,5,0,0,0,0.25,12,Dezember
359,Belgrano,Vuelta de Obligad,a2500,0,0,3,0,0,0,0.25,12,Dezember
357,Belgrano,Vuelta de Obligad,a2300,0,0,3,0,0,0,0.75,12,Dezember
60,Belgrano,Olazabal,a2200,0,0,2,0,0,0,0,12,Dezember
36,Belgrano,Monroe,a2000,0,0,2,0,0,0,0,12,Dezember
391,Belgrano,Arcos,a2600,0,0,3,0,0,0,0,12,Dezember
372,Belgrano,Cuba,a2300,0,0,2,0,0,0,0.25,12,Dezember
1,Belgrano,Congreso,a2000,0,0,5,0,0,0,0,12,Dezember
61,Belgrano,Olazabal,a2300,0,0,3,0,0,0,0,12,Dezember
375,Belgrano,Cuba,a2600,0,0,4,0,0,0,0,12,Dezember
39,Belgrano,Monroe,a2300,0,0,2,0,0,0,0.25,12,Dezember
3,Belgrano,Congreso,a2200,0,0,4,0,0,0,0.25,12,Dezember
371,Belgrano,Cuba,a2200,0,0,2,0,0,0,0,12,Dezember
57,Belgrano,Olazabal,a1900,0,0,2,0,0,0,0.25,12,Dezember
35,Belgrano,Monroe,a1900,0,0,3,0,0,0,0,12,Dezember
423,Belgrano,3 de Febrero,a2500,0,0,4,0,0,0,0,12,Dezember
421,Belgrano,3 de Febrero,a2300,0,0,3,0,0,0,0.25,12,Dezember
422,Belgrano,3 de Febrero,a2400,0,0,3,0,0,0,0,12,Dezember
70,Belgrano,Mendoza,a2000,0,0,2,0,0,0,0.25,12,Dezember
71,Belgrano,Mendoza,a2100,0,0,2,0,0,0,0.25,12,Dezember
69,Belgrano,Mendoza,a1900,0,0,3,0,0,0,0,12,Dezember
72,Belgrano,Mendoza,a2200,0,0,3,1,0,0,0,12,Dezember
73,Belgrano,Mendoza,a2300,0,0,4,0,0,0,0,12,Dezember
243,Belgrano,Cramer,a2600,0,0,4,0,0,0,0,12,Dezember
41,Belgrano,Monroe,a2500,0,1,1,0,0,0,0.5,12,Dezember
325,Belgrano,Ciudad de la Paz,a2600,0,1,1,0,0,0,0,12,Dezember
24,Belgrano,Dr. P.I.Rivera,a2800,0,0,3,0,0,0,0,12,Dezember
256,Belgrano,Vidal,a2400,0,0,2,0,0,0,0.25,12,Dezember
281,Belgrano,Moldes,a2600,0,0,2,0,0,0,0.25,12,Dezember
323,Belgrano,Ciudad de la Paz,a2400,0,1,1,0,0,0,0.25,12,Dezember
282,Belgrano,Moldes,a2700,0,0,3,0,0,0,0.25,12,Dezember
242,Belgrano,Cramer,a2500,0,0,3,0,0,0,0,12,Dezember
20,Belgrano,Dr. P.I.Rivera,a2400,0,0,2,0,0,0,0,12,Dezember
244,Belgrano,Cramer,a2700,0,0,3,0,0,0,0,12,Dezember
258,Belgrano,Vidal,a2600,0,0,3,0,0,0,0,12,Dezember
280,Belgrano,Moldes,a2500,0,1,1,0,0,0,0.25,12,Dezember
302,Belgrano,Amenabar,a2500,0,0,2,0,0,0,0.25,12,Dezember
22,Belgrano,Dr. P.I.Rivera,a2600,0,0,3,0,0,0,0,12,Dezember
259,Belgrano,Vidal,a2700,0,0,2,0,0,0,0,12,Dezember
324,Belgrano,Ciudad de la Paz,a2500,1,1,0,0,0,0,0.25,12,Dezember
40,Belgrano,Monroe,a2400,0,1,1,0,0,0,0.25,12,Dezember
303,Belgrano,Amenabar,a2600,0,0,3,0,0,0,0,12,Dezember
304,Belgrano,Amenabar,a2700,0,0,2,0,0,0,0.25,12,Dezember
33,Belgrano,F.D.Roosevelt,a2700,0,0,2,0,0,0,0.25,12,Dezember
301,Belgrano,Amenabar,a2400,0,0,2,0,0,0,0.75,12,Dezember
32,Belgrano,F.D.Roosevelt,a2600,0,0,2,0,0,0,0.25,12,Dezember
23,Belgrano,Dr. P.I.Rivera,a2700,0,0,3,0,0,0,0,12,Dezember
31,Belgrano,F.D.Roosevelt,a2500,0,1,1,0,0,0,0,12,Dezember
279,Belgrano,Moldes,a2400,1,1,0,0,0,0,0,12,Dezember
44,Belgrano,Monroe,a2800,0,0,2,0,0,0,0.25,12,Dezember
43,Belgrano,Monroe,a2700,0,1,1,0,0,0,0.25,12,Dezember
30,Belgrano,F.D.Roosevelt,a2400,0,1,1,0,0,0,0,12,Dezember
34,Belgrano,F.D.Roosevelt,a2800,0,0,3,0,0,0,0,12,Dezember
21,Belgrano,Dr. P.I.Rivera,a2500,0,0,2,0,0,0,0,12,Dezember
241,Belgrano,Cramer,a2400,0,0,3,0,0,0,0,12,Dezember
42,Belgrano,Monroe,a2600,0,1,1,0,0,0,1.25,12,Dezember
257,Belgrano,Vidal,a2500,0,0,2,0,0,0,0.25,12,Dezember
326,Belgrano,Ciudad de la Paz,a2700,0,0,2,0,0,0,1.25,12,Dezember
346,Belgrano,Cabildo,a2400,0,0,2,0,0,1,0,12,Dezember
348,Belgrano,Cabildo,a2600,0,0,2,0,0,0,0,12,Dezember
347,Belgrano,Cabildo,a2500,0,0,2,0,0,1,0,12,Dezember
349,Belgrano,Cabildo,a2700,0,0,3,0,0,1,0,12,Dezember
51,Belgrano,Blanco Encalada,a2400,0,0,2,0,0,0,0,12,Dezember
53,Belgrano,Blanco Encalada,a2600,0,1,1,0,0,0,0.5,12,Dezember
55,Belgrano,Blanco Encalada,a2800,0,0,2,0,0,0,0,12,Dezember
52,Belgrano,Blanco Encalada,a2500,0,0,2,0,0,0,0.5,12,Dezember
54,Belgrano,Blanco Encalada,a2700,0,1,1,0,0,0,0,12,Dezember
74,Belgrano,Mendoza,a2400,0,0,4,0,0,0,0.25,12,Dezember
276,Belgrano,Moldes,a2100,0,0,2,0,0,0,0,12,Dezember
253,Belgrano,Vidal,a2100,0,1,1,0,0,0,0,12,Dezember
63,Belgrano,Olazabal,a2500,0,0,3,0,0,0,0,12,Dezember
75,Belgrano,Mendoza,a2500,0,0,4,0,0,0,0.25,12,Dezember
65,Belgrano,Olazabal,a2700,0,0,2,0,0,0,0,12,Dezember
298,Belgrano,Amenabar,a2100,0,0,3,0,0,0,0,12,Dezember
78,Belgrano,Mendoza,a2800,0,0,2,0,0,0,0,12,Dezember
239,Belgrano,Cramer,a2200,0,0,3,0,0,1,0,12,Dezember
321,Belgrano,Ciudad de la Paz,a2200,0,0,3,0,0,0,0.25,12,Dezember
255,Belgrano,Vidal,a2300,0,0,2,0,0,0,0,12,Dezember
322,Belgrano,Ciudad de la Paz,a2300,0,0,2,0,0,0,0,12,Dezember
277,Belgrano,Moldes,a2200,0,0,2,0,0,0,0,12,Dezember
254,Belgrano,Vidal,a2200,0,0,2,0,0,0,0,12,Dezember
76,Belgrano,Mendoza,a2600,0,0,3,0,0,0,0,12,Dezember
66,Belgrano,Olazabal,a2800,0,0,3,0,0,1,0,12,Dezember
320,Belgrano,Ciudad de la Paz,a2100,0,0,4,0,0,1,0.25,12,Dezember
299,Belgrano,Amenabar,a2200,0,0,3,0,0,0,0,12,Dezember
77,Belgrano,Mendoza,a2700,0,0,2,0,0,0,0,12,Dezember
62,Belgrano,Olazabal,a2400,0,0,3,0,0,1,0,12,Dezember
238,Belgrano,Cramer,a2100,0,0,2,0,0,0,0,12,Dezember
64,Belgrano,Olazabal,a2600,0,0,2,0,0,0,0,12,Dezember
278,Belgrano,Moldes,a2300,0,1,1,0,0,0,0,12,Dezember
240,Belgrano,Cramer,a2300,0,0,3,0,0,0,0,12,Dezember
300,Belgrano,Amenabar,a2300,0,0,2,0,0,0,0.5,12,Dezember
344,Belgrano,Cabildo,a2200,0,0,4,0,0,1,0,12,Dezember
345,Belgrano,Cabildo,a2300,0,0,3,0,0,1,0,12,Dezember
341,Belgrano,Cabildo,a1900,0,0,5,0,0,1,0,12,Dezember
87,Belgrano,Juramento,a2500,0,0,3,0,0,1,1,12,Dezember
342,Belgrano,Cabildo,a2000,0,0,5,0,0,0,0,12,Dezember
340,Belgrano,Cabildo,a1800,0,0,6,0,0,1,0,12,Dezember
88,Belgrano,Juramento,a2600,0,0,2,0,0,0,0,12,Dezember
90,Belgrano,Juramento,a2800,0,1,1,0,0,0,0,12,Dezember
86,Belgrano,Juramento,a2400,0,0,4,0,0,0,0,12,Dezember
89,Belgrano,Juramento,a2700,0,1,1,0,0,0,0,12,Dezember
343,Belgrano,Cabildo,a2100,0,0,5,0,0,0,0,12,Dezember
234,Belgrano,Cramer,a1650-1700,0,0,4,0,0,0,0,12,Dezember
296,Belgrano,Amenabar,a1900,0,0,3,0,0,0,0.25,12,Dezember
295,Belgrano,Amenabar,a1800,0,0,4,0,0,0,1.25,12,Dezember
274,Belgrano,Moldes,a1900,0,0,2,0,0,0,0,12,Dezember
102,Belgrano,Echeverria,a2800,0,1,1,0,0,0,0,12,Dezember
235,Belgrano,Cramer,a1800,0,0,3,0,0,0,0,12,Dezember
114,Belgrano,Mcal. A. J. de Su,a2800,0,0,2,0,0,0,0,12,Dezember
112,Belgrano,Mcal. A. J. de Su,a2600,0,0,3,0,0,0,0.25,12,Dezember
316,Belgrano,Ciudad de la Paz,a1700,0,0,6,0,0,0,0,12,Dezember
125,Belgrano,La Pampa,a2600,0,0,4,0,0,0,0,12,Dezember
275,Belgrano,Moldes,a2000,0,0,2,0,0,0,0,12,Dezember
99,Belgrano,Echeverria,a2500,0,0,3,0,0,0,0,12,Dezember
100,Belgrano,Echeverria,a2600,0,0,2,0,0,0,0,12,Dezember
252,Belgrano,Vidal,a2000,1,1,0,0,0,0,0,12,Dezember
328,Belgrano,Elcano,a2700,0,0,4,0,0,0,0,12,Dezember
237,Belgrano,Cramer,a2000,0,0,2,0,0,0,0,12,Dezember
111,Belgrano,Mcal. A. J. de Su,a2500,0,0,4,0,0,0,1.75,12,Dezember
137,Belgrano,Jose Hernandez,a2500,0,0,6,0,0,0,1,12,Dezember
272,Belgrano,Moldes,a1700,0,0,4,0,0,0,0,12,Dezember
271,Belgrano,Moldes,a1600,0,0,5,0,1,0,1,12,Dezember
329,Belgrano,Elcano,a2800,0,0,5,0,0,0,0,12,Dezember
248,Belgrano,Vidal,a1600,0,0,4,0,0,0,0,12,Dezember
126,Belgrano,La Pampa,a2700,0,0,3,0,0,0,0,12,Dezember
236,Belgrano,Cramer,a1900,0,0,2,0,0,0,0,12,Dezember
139,Belgrano,Jose Hernandez,a2700/2800,0,0,4,0,0,0,0,12,Dezember
101,Belgrano,Echeverria,a2700,0,1,1,0,0,0,0,12,Dezember
297,Belgrano,Amenabar,a2000,0,0,3,0,0,0,0,12,Dezember
315,Belgrano,Ciudad de la Paz,a1600,0,0,7,0,0,0,0,12,Dezember
138,Belgrano,Jose Hernandez,a2600,0,0,5,0,0,0,0,12,Dezember
294,Belgrano,Amenabar,a1700,0,0,5,0,0,0,0,12,Dezember
319,Belgrano,Ciudad de la Paz,a2000,0,0,4,0,0,0,0,12,Dezember
250,Belgrano,Vidal,a1800,0,0,2,0,0,0,0,12,Dezember
249,Belgrano,Vidal,a1700,0,0,3,0,0,0,0,12,Dezember
123,Belgrano,La Pampa,a2400,0,0,6,0,0,0,0,12,Dezember
124,Belgrano,La Pampa,a2500,0,0,5,0,0,0,0,12,Dezember
273,Belgrano,Moldes,a1800,0,0,3,0,0,0,0,12,Dezember
136,Belgrano,Jose Hernandez,a2400,0,0,7,0,0,0,0,12,Dezember
251,Belgrano,Vidal,a1900,0,1,1,0,0,0,0,12,Dezember
317,Belgrano,Ciudad de la Paz,a1800,0,0,5,0,0,0,1.5,12,Dezember
110,Belgrano,Mcal. A. J. de Su,a2400,0,0,5,0,0,0,0.5,12,Dezember
318,Belgrano,Ciudad de la Paz,a1900,0,0,4,0,0,1,0.5,12,Dezember
98,Belgrano,Echeverria,a2400,0,0,4,0,0,0,0,12,Dezember
127,Belgrano,La Pampa,a2800,0,0,3,0,0,0,0,12,Dezember
293,Belgrano,Amenabar,a1600,0,0,6,0,0,0,0,12,Dezember
113,Belgrano,Mcal. A. J. de Su,a2700,0,0,2,0,0,0,0,12,Dezember
339,Belgrano,Cabildo,a1700,0,0,7,0,0,1,0,12,Dezember
338,Belgrano,Cabildo,a1600,0,0,6,0,0,0,0,12,Dezember
84,Belgrano,Juramento,a2200,0,0,4,0,0,0,0.25,12,Dezember
402,Belgrano,O´Higgins,a2100,0,0,3,0,0,0,0,12,Dezember
85,Belgrano,Juramento,a2300,0,0,5,0,0,0,0.25,12,Dezember
385,Belgrano,Arcos,a2000,0,0,3,0,0,0,0,12,Dezember
